"row_id","age","gender","education_level","job_title","years_of_experience","salary"
517,28,"Female","Bachelor's","Software Engineer",5,160000
518,25,"Female","Bachelor's","Data Analyst",2,110000
519,26,"Male","Bachelor's","Data Analyst",3,130000
520,30,"Female","PhD","Data Scientist",7,185000
521,29,"Female","Master's","Data Scientist",6,180000
522,25,"Female","Master's","Data Analyst",1,100000
523,32,"Male","Bachelor's","Software Engineer",8,190000
524,33,"Male","PhD","Data Scientist",8,190000
525,33,"Female","Master's","Product Manager",11,198000
526,24,"Male","Bachelor's","Data Analyst",1,90000
527,50,"Female","PhD","Director of Operations",22,180000
528,29,"Male","Bachelor's","Junior Business Operations Analyst",2,35000
529,40,"Female","Bachelor's","Senior Sales Representative",12,100000
530,48,"Male","Master's","Director of Marketing",19,170000
531,31,"Female","Bachelor's","Junior Social Media Specialist",3,45000
532,27,"Male","Bachelor's","Software Engineer",4,140000
533,33,"Male","Bachelor's","Senior Product Development Manager",7,100000
534,42,"Female","Master's","Senior Human Resources Manager",13,140000
535,25,"Male","Bachelor's","Data Analyst",2,125000
536,28,"Male","Bachelor's","Junior Financial Analyst",2,40000
537,28,"Female","Master's","Data Scientist",6,175000
538,40,"Female","Bachelor's","Senior Marketing Manager",11,105000
539,30,"Male","Bachelor's","Software Engineer",8,190000
540,27,"Female","Bachelor's","Product Manager",4,150000
541,24,"Male","Bachelor's","Data Analyst",1,95000
542,31,"Male","Bachelor's","Data Analyst",9,195000
543,31,"Male","Master's","Data Scientist",9,195000
544,28,"Male","Bachelor's","Software Engineer",5,160000
545,28,"Female","Bachelor's","Software Engineer",5,160000
546,33,"Female","Master's","Product Manager",11,198000
547,26,"Male","Bachelor's","Data Analyst",3,130000
548,29,"Female","Master's","Data Scientist",6,180000
549,32,"Male","Bachelor's","Software Engineer",8,190000
550,26,"Male","Bachelor's","Data Analyst",3,130000
551,33,"Female","Master's","Product Manager",11,198000
552,46,"Male","PhD","Senior Data Scientist",18,160000
553,24,"Male","Bachelor's","Data Analyst",1,90000
554,33,"Female","Bachelor's","Junior Operations Manager",5,70000
555,30,"Female","PhD","Data Scientist",7,185000
556,37,"Male","Master's","Senior Software Architect",9,120000
557,27,"Male","Bachelor's","Software Engineer",4,140000
558,51,"Female","Master's","Director of Human Resources",21,190000
559,34,"Female","Master's","Product Manager",12,196000
560,23,"Male","Bachelor's","Data Analyst",1,90000
561,27,"Male","Bachelor's","Software Engineer",4,140000
562,25,"Female","Bachelor's","Data Analyst",2,110000
563,30,"Male","Bachelor's","Junior Marketing Specialist",3,45000
564,30,"Female","PhD","Data Scientist",7,185000
565,43,"Male","Bachelor's","Senior Project Manager",15,120000
566,31,"Male","Bachelor's","Data Analyst",9,195000
567,27,"Female","Master's","Junior Research Scientist",2,50000
568,28,"Female","Bachelor's","Software Engineer",5,160000
569,35,"Male","Bachelor's","Senior Operations Analyst",8,85000
570,26,"Male","Bachelor's","Data Analyst",3,130000
571,42,"Female","PhD","Senior Marketing Manager",13,140000
572,32,"Female","PhD","Data Scientist",10,193000
573,29,"Female","Master's","Data Scientist",6,180000
574,32,"Male","Bachelor's","Junior Sales Representative",3,45000
575,31,"Female","Bachelor's","Software Engineer",6,155000
576,28,"Male","Master's","Product Manager",3,130000
577,30,"Female","Bachelor's","Data Analyst",5,145000
578,27,"Male","PhD","Data Scientist",2,115000
579,29,"Female","Bachelor's","Software Engineer",4,140000
580,37,"Female","Bachelor's","Senior Financial Analyst",9,100000
581,32,"Male","Bachelor's","Software Engineer",8,190000
582,45,"Male","Master's","Senior Software Developer",16,140000
583,29,"Male","Bachelor's","Software Engineer",6,170000
584,33,"Female","Master's","Product Manager",11,198000
585,33,"Female","Bachelor's","Junior Operations Analyst",5,70000
586,30,"Female","Bachelor's","Product Manager",5,160000
587,24,"Male","Bachelor's","Data Analyst",1,90000
588,26,"Male","Bachelor's","Data Analyst",3,135000
589,27,"Male","Bachelor's","Software Engineer",4,140000
590,34,"Male","Bachelor's","Product Manager",9,185000
591,39,"Male","Bachelor's","Senior Marketing Specialist",10,120000
592,25,"Female","Bachelor's","Data Analyst",2,110000
593,44,"Female","PhD","Senior HR Manager",18,160000
594,30,"Female","PhD","Data Scientist",7,185000
595,29,"Male","Bachelor's","Junior Business Analyst",2,40000
596,31,"Male","Bachelor's","Data Analyst",9,195000
597,25,"Female","Master's","Data Analyst",1,100000
598,31,"Female","Master's","Data Scientist",6,180000
599,38,"Female","Bachelor's","Senior Product Manager",10,120000
600,28,"Female","Bachelor's","Software Engineer",5,160000
601,46,"Male","PhD","Senior Data Analyst",19,150000
602,28,"Male","Bachelor's","Software Engineer",5,160000
603,33,"Male","PhD","Data Scientist",8,190000
604,34,"Female","Bachelor's","Junior Marketing Analyst",6,70000
605,33,"Female","Master's","Product Manager",11,198000
606,31,"Female","Bachelor's","Software Engineer",6,155000
607,36,"Male","Bachelor's","Senior Operations Manager",8,95000
608,26,"Male","Bachelor's","Data Analyst",3,130000
609,29,"Female","Master's","Data Scientist",6,180000
610,32,"Male","Bachelor's","Software Engineer",8,190000
611,33,"Female","Master's","Product Manager",11,198000
612,49,"Female","Master's","Director of Marketing",21,180000
613,24,"Male","Bachelor's","Data Analyst",1,90000
614,27,"Male","Bachelor's","Software Engineer",4,140000
615,31,"Male","Bachelor's","Junior Financial Analyst",3,50000
616,41,"Female","Bachelor's","Senior Project Coordinator",11,95000
617,47,"Male","Master's","Director of Operations",20,170000
618,25,"Female","Bachelor's","Data Analyst",2,110000
619,30,"Female","Bachelor's","Junior Marketing Coordinator",2,40000
620,28,"Male","Master's","Product Manager",3,130000
621,30,"Female","PhD","Data Scientist",7,185000
622,38,"Male","Master's","Senior IT Consultant",9,110000
623,31,"Male","Bachelor's","Data Analyst",9,195000
624,45,"Female","PhD","Senior Product Designer",15,150000
625,28,"Male","Bachelor's","Junior Business Development Associate",2,40000
626,35,"Female","Bachelor's","Senior Marketing Analyst",8,85000
627,30,"Female","Bachelor's","Data Analyst",5,145000
628,44,"Male","Bachelor's","Senior Software Engineer",14,130000
629,28,"Male","Bachelor's","Software Engineer",3,125000
630,26,"Female","Master's","Product Manager",2,120000
631,27,"Male","Bachelor's","Data Analyst",2,110000
632,30,"Female","PhD","Data Scientist",5,180000
633,34,"Female","Master's","Senior Financial Advisor",6,100000
634,35,"Male","Bachelor's","Senior Project Coordinator",9,95000
635,50,"Female","PhD","Director of Operations",22,180000
636,29,"Male","Bachelor's","Software Engineer",4,140000
637,29,"Male","Bachelor's","Junior Business Operations Analyst",2,0
638,32,"Male","Bachelor's","Product Manager",7,170000
639,37,"Female","Bachelor's","Senior Financial Manager",10,120000
640,25,"Female","Master's","Data Analyst",1,100000
641,46,"Male","PhD","Senior Data Scientist",18,160000
642,33,"Male","PhD","Data Scientist",8,190000
643,31,"Female","Bachelor's","Junior Marketing Coordinator",3,50000
644,31,"Female","Bachelor's","Software Engineer",6,155000
645,42,"Male","Bachelor's","Senior Operations Manager",12,110000
646,28,"Male","Master's","Product Manager",3,130000
647,29,"Female","Bachelor's","Junior Sales Representative",2,40000
648,36,"Male","Bachelor's","Senior Marketing Specialist",8,95000
649,44,"Female","Master's","Senior HR Specialist",15,140000
650,30,"Female","Bachelor's","Data Analyst",5,145000
651,27,"Male","PhD","Data Scientist",2,115000
652,33,"Male","Bachelor's","Junior Operations Manager",4,60000
653,39,"Female","Bachelor's","Senior Marketing Coordinator",9,110000
654,29,"Female","Bachelor's","Software Engineer",4,140000
655,45,"Male","PhD","Senior Data Engineer",16,150000
656,34,"Male","Bachelor's","Product Manager",9,185000
657,32,"Female","Bachelor's","Junior Marketing Manager",4,60000
658,25,"Female","Master's","Data Analyst",1,100000
659,37,"Male","Bachelor's","Senior Financial Analyst",8,90000
660,33,"Male","PhD","Data Scientist",8,190000
661,47,"Female","Master's","Director of Marketing",20,180000
662,31,"Female","Bachelor's","Software Engineer",6,155000
663,28,"Male","Master's","Product Manager",3,130000
664,30,"Female","Bachelor's","Data Analyst",5,145000
665,28,"Male","Bachelor's","Software Engineer",3,125000
666,30,"Male","Bachelor's","Junior Business Analyst",2,40000
667,38,"Female","Bachelor's","Senior Project Manager",9,120000
668,46,"Male","PhD","Senior Data Analyst",17,160000
669,26,"Female","Master's","Product Manager",2,120000
670,34,"Female","Bachelor's","Junior Financial Analyst",5,70000
671,36,"Male","Bachelor's","Senior Product Manager",8,95000
672,24,"Male","Bachelor's","Data Analyst",1,90000
673,49,"Female","Master's","Director of Operations",21,180000
674,30,"Female","PhD","Data Scientist",7,185000
675,27,"Male","Bachelor's","Data Analyst",2,110000
676,31,"Male","Bachelor's","Junior Operations Analyst",3,50000
677,27,"Male","Bachelor's","Software Engineer",4,140000
678,41,"Female","Bachelor's","Senior Project Coordinator",11,95000
679,30,"Female","PhD","Data Scientist",5,180000
680,34,"Female","Master's","Product Manager",12,196000
681,29,"Male","Bachelor's","Software Engineer",4,140000
682,25,"Male","Bachelor's","Data Analyst",2,115000
683,32,"Male","Bachelor's","Product Manager",7,170000
684,47,"Male","Master's","Director of Marketing",19,170000
685,25,"Female","Master's","Data Analyst",1,100000
686,29,"Female","Bachelor's","Junior Business Development Associate",2,35000
687,33,"Male","PhD","Data Scientist",8,190000
688,35,"Male","Bachelor's","Senior Financial Manager",9,100000
689,29,"Female","Master's","Data Scientist",6,180000
690,31,"Female","Bachelor's","Software Engineer",6,155000
691,44,"Female","PhD","Senior Product Designer",15,150000
692,32,"Male","Bachelor's","Software Engineer",8,190000
693,28,"Male","Master's","Product Manager",3,130000
694,33,"Male","Bachelor's","Junior Business Analyst",4,60000
695,27,"Female","Bachelor's","Product Manager",4,150000
696,35,"Female","Bachelor's","Senior Marketing Analyst",8,85000
697,31,"Male","Bachelor's","Data Analyst",9,195000
698,28,"Female","Bachelor's","Software Engineer",5,160000
699,30,"Female","Bachelor's","Data Analyst",5,145000
700,27,"Male","PhD","Data Scientist",2,115000
701,28,"Female","Bachelor's","Software Engineer",5,160000
702,33,"Male","Master's","Product Manager",11,198000
703,26,"Female","Bachelor's","Data Analyst",3,130000
704,26,"Male","Bachelor's","Data Analyst",3,130000
705,30,"Male","PhD","Data Scientist",7,185000
706,29,"Female","Master's","Data Scientist",6,180000
707,27,"Female","Bachelor's","Software Engineer",4,140000
708,32,"Male","Bachelor's","Software Engineer",8,190000
709,29,"Female","Bachelor's","Software Engineer",4,140000
710,33,"Female","Master's","Product Manager",11,198000
711,34,"Male","Bachelor's","Product Manager",9,185000
712,24,"Male","Bachelor's","Data Analyst",1,90000
713,25,"Female","Master's","Data Analyst",1,100000
714,44,"Male","Bachelor's","Senior Software Engineer",13,130000
715,27,"Male","Bachelor's","Software Engineer",4,140000
716,33,"Male","PhD","Data Scientist",8,190000
717,32,"Male","Bachelor's","Junior Product Manager",4,65000
718,34,"Male","Master's","Product Manager",12,196000
719,31,"Female","Bachelor's","Software Engineer",6,155000
720,38,"Female","Bachelor's","Senior Business Analyst",10,110000
721,25,"Female","Bachelor's","Data Analyst",2,110000
722,28,"Male","Master's","Product Manager",3,130000
723,32,"Male","Bachelor's","Software Engineer",8,190000
724,25,"Female","Bachelor's","Data Analyst",2,110000
725,30,"Female","Bachelor's","Data Analyst",5,145000
726,29,"Female","Master's","Data Scientist",6,180000
727,30,"Male","Bachelor's","Data Analyst",5,160000
728,49,"Male","PhD","Director of Operations",21,180000
729,33,"Female","Master's","Product Manager",11,198000
730,30,"Female","PhD","Data Scientist",7,185000
731,29,"Female","Bachelor's","Junior Marketing Specialist",2,40000
732,24,"Male","Bachelor's","Data Analyst",1,90000
733,31,"Male","Bachelor's","Data Analyst",9,195000
734,35,"Male","Bachelor's","Senior Business Development Manager",7,90000
735,27,"Male","PhD","Data Scientist",2,115000
736,28,"Female","Bachelor's","Software Engineer",5,160000
737,45,"Female","Master's","Senior HR Manager",14,140000
738,29,"Female","Bachelor's","Software Engineer",4,140000
739,33,"Male","Bachelor's","Junior Financial Analyst",4,60000
740,26,"Male","Bachelor's","Data Analyst",3,130000
741,34,"Male","Bachelor's","Product Manager",9,185000
742,40,"Female","Bachelor's","Senior Marketing Manager",12,130000
743,29,"Female","Master's","Data Scientist",6,180000
744,31,"Female","PhD","Data Scientist",9,195000
745,44,"Male","PhD","Senior Data Scientist",16,160000
746,32,"Male","Bachelor's","Software Engineer",8,190000
747,30,"Female","Bachelor's","Junior Operations Coordinator",2,40000
748,33,"Female","Master's","Product Manager",11,198000
749,24,"Male","Bachelor's","Data Analyst",1,90000
750,25,"Female","Master's","Data Analyst",1,100000
751,27,"Male","Bachelor's","Software Engineer",4,140000
752,28,"Male","Bachelor's","Software Engineer",5,160000
753,27,"Female","Bachelor's","Product Manager",4,150000
754,33,"Male","PhD","Data Scientist",8,190000
755,26,"Male","Bachelor's","Data Analyst",3,130000
756,31,"Female","Bachelor's","Software Engineer",6,155000
757,29,"Female","Master's","Data Scientist",6,180000
758,28,"Male","Master's","Product Manager",3,130000
759,25,"Female","Bachelor's","Data Analyst",2,110000
760,32,"Male","Bachelor's","Software Engineer",8,190000
761,30,"Female","Bachelor's","Data Analyst",5,145000
762,33,"Female","Master's","Product Manager",11,198000
763,25,"Male","Bachelor's","Data Analyst",2,110000
764,30,"Female","PhD","Data Scientist",7,185000
765,30,"Female","PhD","Data Scientist",7,185000
766,27,"Male","Bachelor's","Software Engineer",4,140000
767,28,"Male","Bachelor's","Software Engineer",3,125000
768,31,"Male","Bachelor's","Data Analyst",9,195000
769,26,"Female","Master's","Product Manager",2,120000
770,28,"Female","Bachelor's","Software Engineer",5,160000
771,27,"Male","Bachelor's","Data Analyst",2,110000
772,26,"Male","Bachelor's","Data Analyst",3,130000
773,29,"Female","Master's","Data Scientist",6,180000
774,30,"Female","PhD","Data Scientist",5,180000
775,32,"Male","Bachelor's","Software Engineer",8,190000
776,29,"Male","Bachelor's","Software Engineer",4,140000
777,33,"Female","Master's","Product Manager",11,198000
778,32,"Male","Bachelor's","Product Manager",7,170000
779,34,"Female","Master's","Product Manager",12,196000
780,31,"Male","Bachelor's","Data Analyst",9,195000
781,28,"Female","Bachelor's","Software Engineer",5,160000
